id,course_id,english,russian
10783,3,pulpit,~кафедра, трибуна~
10784,3,profusion,изобилие
10785,3,pursuit,~преследование, погоня~
10786,3,resent,~возмущаться, негодовать~
10787,3,repulse,~отпор, отталкивать, отвергать~
10788,3,scramble,~борьба, карабкаться, бороться~
10789,3,sincerity,искренность
10790,3,sophisticate,~усложнять, утончать, запутывать~
10791,3,unintellible,~неразборчивый, невнятный~
10792,3,impassive,~бесстрастный, безмятежный~
10793,3,lap,~колени, виток, рулон, круг~
10794,3,irrelevant,~неуместный, неподходящий~
10795,3,fulfil,~выполнить, исполнить~
10796,3,mar,портить
10797,3,mortify,~обижать, оскорблять, наполнять горечью~
10798,3,pastime,времяпрепровождение
10799,3,prodigal,блудный сын
10800,3,familiarity,близкое знакомство
10801,3,exempt,~свободный, освобождать~
10802,3,disparage,~преуменьшать, говорить с пренебрежением~
10803,3,avail,~польза, выгода, успех~
10804,3,assignment,~поручение, задание, назначение~
10805,3,armour,~доспехи, броня, бронировать~
10806,3,abstinence,~умеренность, воздержание~
10807,3,accede,соглашаться
10808,3,chink,~щель, брешь~
10809,3,blatant,~явный, вопиющий~
10810,3,burgundy,бургундское вино
10811,3,bracken,папоротник
10812,3,endearment,ласка
10813,3,feral,~дикий, одичавший~
10814,3,firm,~крепкий, твердый, твердо, фирма~
10815,3,debris,~обломки, осколки, развалины~
10816,3,deceptive,обманчивый
10817,3,defuse,разрядить
10818,3,peal,~грохот, раскат, звон, греметь, раздаваться~
10819,3,overtake,~догонять, обгонять, перегонять~
10820,3,nondescript,~невзрачный, безличный~
10821,3,lurch,~пошатнуться, покинуть~
10822,3,genial,~сердечный, добродушный, мягкий~
10823,3,impact,~воздействие, влияние, столкновение~
10824,3,indestructible,неразрушимый
10825,3,hurtle,~нестись, мчаться~
10826,3,unintentional,~ненамеренный, невольный~
10827,3,unobtrusive,~скромный, ненавязчивый~
10828,3,vigilant,бдительный
10829,3,unyielding,~непреклонный, упорный~
10830,3,stance,~позиция, занимать позицию~
10831,3,rigidity,жесткость
10832,3,profanity,сквернословие
10833,3,rebuff,~отпор, резкий отказ~
10834,3,quaver,~дрожание, дрожать, вибрировать~
10835,3,ruse,~уловка, ухищрение~
10836,3,unparalleled,~несравненный, бесподобный~
10837,3,underestimate,~недооценка, недооценивать~
10838,3,thrash,~метаться, хлестать, колотить~
10839,3,swath,~покос, полоса скошенной травы~
10840,3,supremely,чрезвычайно
10841,3,horrific,ужасающий
10842,3,imperceptible,~незаметный, незначительный~
10843,3,irrelevant,~неуместный, неподходящий~
10844,3,lethal,~смертоносный, смертельный~
10845,3,gape,~глазеть, зевать, зиять~
10846,3,hang out,~продержаться, держаться~
10847,3,guttural,~гортанный, горловой~
10848,3,luscious,~сочный, приторный~
10849,3,deft,~ловкий, искусный~
10850,3,derail,сойти с рельсов
10851,3,diabolical,дьявольский
10852,3,cower,~съеживаться, сжиматься~
10853,3,eyeful,зрелище
10854,3,enmity,вражда
10855,3,duffel bag,вещевой мешок
10856,3,bent,~склонность, наклонность~
10857,3,baleful,~зловещий, сердитый~
10858,3,askance,~косо, искоса~
10859,3,all along,все время
10860,3,cabby,~таксист, извозчик~
10861,3,exert,~осуществлять, оказывать, постараться~
10862,3,concrete,~бетон, бетонировать, конкретно~
10863,3,delusion,заблуждение
10864,3,mar,портить
10865,3,glut,~избыток, насыщать~
10866,3,genteel,благовоспитанный
10867,3,flail,~махать, молотить~
10868,3,lay out,~планировать, распланировать, выставлять~
10869,3,jut out,~выступать, выдаваться~
10870,3,superfluous,излишний
10871,3,thrum,~бренчать, барабанить~
10872,3,terse,~краткий, сжатый~
10873,3,timeless,~вечный, неподвластный времени~
10874,3,venomous,~ядовитый, злобный~
10875,3,withhold,~отказывать, воздерживаться, удерживать~
10876,3,reprieve,~отсрочка, передышка~
10877,3,rendering,~исполнение, трактовка~
10878,3,reclaim,~исправлять, требовать обратно~
10879,3,solace,~утешение, отрада, утешать~
10880,3,serenity,~спокойствие, тишина, безмятежность~
10881,3,shush,~шикать, шипеть~
10882,3,slash,~рана, разрез, разрезать~
10883,3,sore,~болячка, рана, ссадина~
10884,3,snort,~фырканье, фыркать~
10885,3,resilent,~выносливый, упругий, живучий~
10886,3,scar,~шрам, рубец, след, утес~
10887,3,scald,~ожог, ошпаривать, обжигать~
10888,3,writhe,~извиваться, корчиться~
10889,3,vengeance,~месть, отмщение~
10890,3,wetness,влага
10891,3,warp,~основа, искривление, деформация, портить~
10892,3,trigger,~спусковой крючок, вызывать, давать начало~
10893,3,tumult,~шум, суматоха, волнение~
10894,3,thrash,~метаться, хлестать, колотить~
10895,3,impasse,тупик
10896,3,inconceivable,~непостижимый, немыслимый~
10897,3,indisputable,неоспоримый
10898,3,lumpy,комковатый
10899,3,phony,~поддельный, фальшивый, обманщик, подделка~
10900,3,ploy,уловка
10901,3,damn,~проклятие, осуждать на вечные муки~
10902,3,conjure,~вызывать в воображении, заклинать, показывать~
10903,3,elation,восторг
10904,3,blanch,~белеть, обесцвечиваться~
10905,3,brandish,размахивать
10906,3,brusque,резкий
10907,3,apprehensive,~встревоженный, опасающийся, предчувствующий~
10908,3,elaborate,~сложный, искусно сделанный, отделывать~
10909,3,encase,закованный
10910,3,drowse,~полусон, сонливость, дремать~
10911,3,excruciate,~мучить, терзать~
10912,3,confection,~конфеты, модельное платье~
10913,3,compartmentalize,раздробить
10914,3,delusion,заблуждение
10915,3,limp,~вялый, мягкий, обмякнуть, хромать~
10916,3,mascara,тушь для ресниц
10917,3,induce,~вызывать, воздействовать~
10918,3,inseparable,~нераздельный, неразлучный~
10919,3,impasse,тупик
10920,3,geez,старик
10921,3,frilly,с оборочками
10922,3,terse,~краткий, сжатый~
10923,3,syringe,~шприц, спринцовка, впрыскивать~
10924,3,tuxedo,смокинг
10925,3,trite,~банальный, избитый~
10926,3,vicarious,~косвенный, чужой~
10927,3,worshipful,~благоговейный, уважаемый, почтенный~
10928,3,slur,~пятно, говорить невнятно, бормотать~
10929,3,sibling,~родной брат, родная сестра~
10930,3,strict,~строгий, точный, взыскательный~
10931,3,reproachful,укоризненный
10932,3,provident,~предусмотрительный, расчетливый~
10933,3,vehement,~яростный, страстный, сильный~
10934,3,vacillate,~колебаться, проявлять нерешительность~
10935,3,supplement,~дополнение, добавление, приложение~
10936,3,taken aback,~растеряться, быть пораженным~
10937,3,give up,~сдаваться, отказываться, оставлять~
10938,3,frantic,~неистовый, безумный~
10939,3,glitch,авария
10940,3,gradual,постепенный
10941,3,lapel,~лацкан, отворот~
10942,3,meek,кроткий
10943,3,mercurial,~ртутный, живой, изменчивый~
10944,3,lonely,~одинокий, уединенный~
10945,3,owe,~быть должным, быть обязанным~
10946,3,derision,~осмеяние, высмеивание~
10947,3,fend,~отражать, полагаться на~
10948,3,all in all,в общем и целом
10949,3,artless,~простодушный, безыскусный~
10950,3,bulbous,~луковицеобразный, луковичный, картошкой~
10951,3,choppy,~порывистый, неспокойный~
10952,3,atrocity,~жестокость, зверство~
10953,3,ferret,~рыскать, выискивать, хорек~
10954,3,enthuse,восторгаться
10955,3,desiccate,~высушивать, высушить~
10956,3,collateral,~побочный, дополнительный~
10957,3,plausible,правдоподобный
10958,3,lookout,~наблюдатель, присматривать~
10959,3,meditation,размышление
10960,3,misogyny,женоненавистничество
10961,3,inane,~бессмысленный, глупый, пустой~
10962,3,infatuation,увлечение
10963,3,flaunt,~афишировать, щеголять, выставлять напоказ~
10964,3,gaffe,~оплошность, ложный шаг~
10965,3,tedium,~скука, утомительность~
10966,3,unease,~стесненность, неловкость~
10967,3,unknowing,~незнающий, несведущий, неосведомленный~
10968,3,unimaginative,~прозаичный, лишенный воображения~
10969,3,transient,~мимолетный, преходящий, временный~
10970,3,waft,~дуновение, доносить~
10971,3,vitriol,~яд, купорос~
10972,3,pulverize,~размельчать, сокрушать, распылять~
10973,3,regale,~угощать, потчевать~
10974,3,reprieve,~отсрочка, передышка~
10975,3,sitcom,комедия
10976,3,solace,~утешение, отрада, утешать~
10977,3,resilient,~выносливый, эластичный, неунывающий~
10978,3,scald,~ожог, ошпаривать, обжигать~
10979,3,scar,~шрам, рубец, след, утес~
10980,3,virtuous,~добродетельный, целомудренный~
10981,3,vicarious,~косвенный, чужой~
10982,3,vengeance,~месть, отмщение~
10983,3,wipe,~вытереть, стереть~
10984,3,writhe,~извиваться, корчиться~
10985,3,uncomprehendingly,непонимающе
10986,3,syringe,~шприц, спринцовка, впрыскивать~
10987,3,frilly,с оборочками
10988,3,gloat,злорадствовать
10989,3,inconceivable,~непостижимый, немыслимый~
10990,3,mortify,~обижать, оскорблять, наполнять горечью~
10991,3,phony,~поддельный, фальшивый, обманщик, подделка~
10992,3,conjure,~вызывать в воображении, заклинать, показывать~
10993,3,contortion,~искажение, искривление~
10994,3,delusion,заблуждение
10995,3,exert,~осуществлять, оказывать, постараться~
10996,3,elaborate,~сложный, искусно сделанный, отделывать~
10997,3,apprehensive,~встревоженный, опасающийся, предчувствующий~
10998,3,brusque,резкий
10999,3,brandish,размахивать
11000,3,bristly,щетинистый
11001,3,callous,~черствый, огрубелый~
11002,3,excruciate,~мучить, терзать~
11003,3,fickle,~переменчивый, непостоянный~
11004,3,contingency,~случай, вариант, возможное обстоятельство~
11005,3,pointed,~острый, колкий, подчеркнутый~
11006,3,limp,~вялый, мягкий, обмякнуть, хромать~
11007,3,inexorable,~неумолимый, непреклонный, безжалостный~
11008,3,furtive,~тайный, скрытый, скрытный~
11009,3,swell up,~надуваться, распухать~
11010,3,tenacity,~настойчивость, цепкость~
11011,3,uncanny,~сверхъестественный, необъяснимый~
11012,3,trite,~банальный, избитый~
11013,3,wizened,~высохший, морщинистый, сморщенный~
11014,3,vial,~пузырек, флакон~
11015,3,scoff,~насмешка, смеяться, насмехаться~
11016,3,ruse,~уловка, ухищрение~
11017,3,reciprocate,~отплатить, отвечать тем же~
11018,3,prophetic,пророческий
11019,3,quantify,выразить количественно
11020,3,snag,~сучок, препятствие, зацепиться~
11021,3,sprawl,~растянуться, небрежная поза~
11022,3,shaft,~луч, стебель, ствол, труба~
11023,3,shard,~черепок, осколок~
11024,3,sear,~увядший, притуплять, прижигать~
11025,3,spatter,~брызгать, забрызгать~
11026,3,squeamish,~подверженный тошноте, брезгливый~
11027,3,rekindle,~вновь разгораться, разжигать снова~
11028,3,recreate,~восстанавливать, обновлять~
11029,3,remorse,~раскаяние, угрызения совести~
11030,3,tenuous,~тонкий, слабый~
11031,3,gash,~разрез, глубокая рана, разрезать~
11032,3,flood-gate,шлюз
11033,3,grisly,ужасающий
11034,3,impassive,~бесстрастный, безмятежный~
11035,3,intercede,~заступаться, ходатайствовать~
11036,3,macabre,~мрачный, жуткий~
11037,3,mull,~обдумывать, размышлять~
11038,3,pole,~столб, шест~
11039,3,premonition,предчувствие
11040,3,pique,~досада, уязвлять~
11041,3,outlook,~вид, перспектива, точка зрения~
11042,3,devoid,лишенный
11043,3,fervent,~пылкий, горячий~
11044,3,end up,попасть-таки
11045,3,clergyman,~пастор, духовное лицо~
11046,3,brevity,краткость
11047,3,alert,~тревога, живой, настороженный, предупредить~
11048,3,ensue,~следовать, последовать~
11049,3,deflect,~отклониться, отклоняться~
11050,3,curriculum,~курс обучения, программа, учебный план~
11051,3,contradiction,~противоречие, опровержение~
11052,3,crevice,~щель, расщелина~
11053,3,outnumber,превосходить численно
11054,3,owe,~быть должным, быть обязанным~
11055,3,passage,~проход, место, пассаж, рейс, коридор~
11056,3,precisely,~точно, ровно, совершенно верно~
11057,3,precipice,~пропасть, обрыв~
11058,3,procrastinate,~медлить, тянуть~
11059,3,mollify,~смягчать, успокаивать~
11060,3,nebulous,~туманный, смутный, облачный, неясный~
11061,3,interminable,~бесконечный, нескончаемый, вечный~
11062,3,intact,~нетронутый, целый, невредимый~
11063,3,gooey,~клейкий, липкий~
11064,3,haggard,~изможденный, осунувшийся~
11065,3,trudge,~длинный путь, трудный путь, тащиться~
11066,3,reproach,~упрек, укор, упрекнуть~
11067,3,rowdy,~хулиган, грубый, шумный~
11068,3,solicitous,~заботливый, внимательный~
11069,3,sever,~отделять, разлучать, разрываться~
11070,3,sloth,~ленивец, лень, леность~
11071,3,skulk,~скрываться, прятаться, красться~
11072,3,shrubbery,кустарник
11073,3,shamble,~неуклюжая походка, ковылять, тащиться~
11074,3,strict,~строгий, точный, взыскательный~
11075,3,scavenge,~ходить по помойкам, рыться в мусоре~
11076,3,save up,накопить
11077,3,rebuke,~упрек, укор, делать замечание~
11078,3,trudge,~длинный путь, трудный путь, тащиться~
11079,3,wracking,мучительный
11080,3,grille,решетка
11081,3,gash,~разрез, глубокая рана, разрезать~
11082,3,intact,~нетронутый, целый, невредимый~
11083,3,intruder,~грабитель, навязчивый человек~
11084,3,layman,~профан, неспециалист, непрофессионал~
11085,3,kismet,~рок, судьба~
11086,3,nudge,~толчок локтем, подталкивать~
11087,3,makeshift,~временное, наскоро сколоченное~
11088,3,conviction,~убежденность, убеждение, осуждение~
11089,3,crust,~корка, корочка~
11090,3,dedicate,~посвящать, предназначать~
11091,3,excise,~вырезать, отрезать~
11092,3,evaporate,~испаряться, рассеиваться~
11093,3,dither,~смятение, нервничать, колебаться~
11094,3,amuck,~обезуметь, безумствовать, буйствовать~
11095,3,alteration,~изменение, перемена, перестройка~
11096,3,bane,~проклятие, напасть~
11097,3,dither,~смятение, нервничать, колебаться~
11098,3,nothingness,~небытие, ничтожество~
11099,3,nonchalant,~беспечный, беззаботный, безразличный~
11100,3,picky,~разборчивый, придирчивый~
11101,3,perk,~приукрашивать, оживлять, побочные преимущества~
11102,3,onslaught,~решительная борьба, атака~
11103,3,intersperse,~пересыпать, рассыпать~
11104,3,idolize,~обожать, боготворить~
11105,3,inaccurate,неточный
11106,3,gape,~глазеть, зевать, зиять~
11107,3,grow out,~избавиться, вырасти из~
11108,3,grandly,~важно, величественно~
11109,3,gleeful,ликующий
11110,3,waft,~дуновение, доносить~
11111,3,up to,~затевать, замышлять, заниматься~
11112,3,superficial,поверхностный
11113,3,sub,~замена, подписка~
11114,3,resort,~курорт, посещать, прибегнуть~
11115,3,strident,~резкий, пронзительный~
11116,3,stick up for,заступаться
11117,3,speak up,поддержать
11118,3,slop,~выплеснуть, расплескать, похлебка~
11119,3,stall,~заглушить мотор, стойло, прилавок, задерживать~
11120,3,screw up,~напортачить, заваливать~
11121,3,stunt,~трюк, номер~
11122,3,try out,~испытывать, опробовать~
11123,3,unattainable,недосягаемый
11124,3,tribe,~племя, род, колено~
11125,3,wimp,~слизняк, сопляк~
11126,3,goody,~положительный герой, прекрасно, конфета~
11127,3,glacial,~ледовый, ледяной~
11128,3,incriminate,~обвинять, изобличать~
11129,3,huddle,~куча, ворох, толпиться, свернуться~
11130,3,piggy-back,~на спине, на закорках~
11131,3,muddy,~грязный, запачканный, мутный~
11132,3,mall,~аллея, торговый центр~
11133,3,disgruntled,~недовольный, в дурном настроении~
11134,3,dwaft,~карлик, останавливать рост~
11135,3,cult,~культ, обожествление~
11136,3,devoid,лишенный
11137,3,dire,ужасный
11138,3,contort,~искажать, искривлять~
11139,3,counteract,противодействовать
11140,3,aberrant,~заблуждающийся, аберрантный~
11141,3,clinical,~клинический, бесстрастный~
11142,3,chug,пропыхтеть
11143,3,carnage,бойня
11144,3,bow out,распроститься
11145,3,consequent,~следующий из, вытекающий из~
11146,3,desolation,~запустение, опустошенность, скорбь~
11147,3,entail,повлечь за собой
11148,3,moleskin,~кротовый мех, кротовый~
11149,3,nosy,любопытный
11150,3,neat,~аккуратный, четкий, ловкий~
11151,3,mutate,~видоизменяться, мутировать~
11152,3,in the meantime,между тем
11153,3,foil,~фольга, контраст, расстраивать планы~
11154,3,flashlight,~прожектор, фонарь~
11155,3,glum,угрюмый
11156,3,wiry,~жилистый, двужильный~
11157,3,youthful,~юношеский, молодой, юный~
11158,3,surreptitious,~тайный, исподтишка~
11159,3,rest,~отдых, покой, пауза, прислонить, лежать~
11160,3,profess,~претендовать, преподавать, открыто заявлять~
11161,3,spoke,~спица, перекладина~
11162,3,spoiler,~грабитель, мародер~
11163,3,snigger,~хихиканье, хихикать~
11164,3,slip up,~подскользнуться, просчитаться~
11165,3,sheen,~лоск, блеск, сияние~
11166,3,seductive,~убедительный, обольстительный~
11167,3,squelch,~хлюпанье, хлюпать~
11168,3,stagnant,~стоячий, инертный, вялый~
11169,3,rejection,~отказ, отклонение~
11170,3,stymie,~мешать, препятствовать~
11171,3,worth,~достоинство, стоящий, ценность~
11172,3,unseen,~невидимый, невиданный, скрытый~
11173,3,hairsbreadth,~на волосок, едва-едва~
11174,3,incisor,резец
11175,3,nosy,любопытный
11176,3,malevolent,~злорадный, недоброжелательный~
11177,3,placate,~успокаивать, умиротворять~
11178,3,eliminate,~исключать, устранять~
11179,3,defile,~загрязнять, осквернять, ущелье, дефиле~
11180,3,compunction,~угрызения совести, раскаяние~
11181,3,creepy,~наводящий жуть, отвратительный~
11182,3,cramp,~судорога, спазм, стеснять~
11183,3,corny,~плоский, избитый~
11184,3,boggle,~отшатнуться, отпрянуть~
11185,3,blow off,разрядить
11186,3,blithe,~жизнерадостный, беспечный~
11187,3,caw,~карканье, каркать~
11188,3,add up,~подытоживать, сходиться~
11189,3,afterwards,~потом, позже, впоследствии~
11190,3,bark out,рявкнуть
11191,3,breadth,~ширина, размах~
11192,3,dire,ужасный
11193,3,draw out,~вытягивать, вытаскивать~
11194,3,doomsday,~страшный суд, день страшного суда~
11195,3,plug up,закупоривать
11196,3,potent,~сильный, могущественный, эффективный~
11197,3,overt,~явный, очевидный, открытый~
11198,3,maim,калечить
11199,3,look up,уважать
11200,3,lead on,~поощрять, обманывать, завлекать~
11201,3,goad,~стимул, погонять, раздражать, дергать~
11202,3,glint,~блеск, отблеск, блестеть, вспыхивать~
11203,3,unrequited,не пользующийся взаимностью
11204,3,waking,~бессонный, бодрствующий~
11205,3,well up,наполняться
11206,3,suppleness,~гибкость, мягкость~
11207,3,taboo,~запрет, запрещать~
11208,3,unperturbed,невозмутимый
11209,3,reek,~вонь, вонять~
11210,3,reel,~катушка, рулон, кружиться, колебаться~
11211,3,stoop,~сутулость, снизойти, унизиться, нагнуться~
11212,3,seclude,~укрывать, удаляться~
11213,3,sembalance,~вид, видимость, подобие~
11214,3,seaward,~береговой, к морю~
11215,3,sickening,~отвратительный, противный~
11216,3,silhouette,силуэт
11217,3,relive,пережить вновь
11218,3,remnant,~остаток, след, пережиток~
11219,3,rapt,~восхищенный, поглощенный~
11220,3,reverberate,~отражать, отразиться~
11221,3,revulsion,~отвращение, внезапное изменение~
11222,3,roller,~ролик, каток, волна, вал~
11223,3,wear out,~изнуряться, изнашиваться, истрепываться~
11224,3,veer,~изменять направление, поворачиваться, меняться~
11225,3,vice,~тиски, клещи, вместо, взамен, заместитель~
11226,3,guffaw,~гогот, гоготать~
11227,3,forewarn,~предупреждать, предостерегать~
11228,3,get out,убирайтесь!
11229,3,injunction,~приказ, запрет, предписание~
11230,3,hipocrite,лицемер
11231,3,pass out,~проходить, терять сознание~
11232,3,prickle,~колючка, шип, игла, колоться~
11233,3,plop,~бульк, бултыхнуться, шлепнуться~
11234,3,firing,стрельба
11235,3,cower,~съеживаться, сжиматься~
11236,3,compulsion,принуждение
11237,3,coalesce,~соединяться, объединяться~
11238,3,chastice,~наказывать, карать~
11239,3,buffet,~удар, шлепок, ударять, швырять, буфет~
11240,3,bunk,~драпать, смываться, койка, чепуха~
11241,3,contentment,~удовлетворенность, довольство~
11242,3,deformity,~уродство, уродливость~
11243,3,deserving,~похвальный, достойный, заслуживающий~
11244,3,fester,~гноиться, нагнаиваться~
11245,3,fiancee,невеста
11246,3,exult,~торжествовать, ликовать~
11247,3,eddy,~водоворот, вихрь, клубиться~
11248,3,outcrop,~выходить на поверхность, обнажение пород~
11249,3,lurk,притаиться
11250,3,maul,~громить, терзать, растерзать~
11251,3,humongous,огромадный
11252,3,intermittent,~прерывающийся, прерывистый~
11253,3,intrusive,~незваный, назойливый~
11254,3,foray,~набег, совершать набег~
11255,3,unabashed,~без смущения, не растерявшийся~
11256,3,unconquerable,~непобедимый, непокоримый~
11257,3,torrent,поток
11258,3,sultry,~знойный, душный~
11259,3,take off,~снимать, отправляться, скидывать~
11260,3,scrounge,~стрельнуть, стянуть, клянчить, рыскать~
11261,3,skillet,~кастрюлька с ручкой, сковорода~
11262,3,sputter,~трещать, шипеть, треск, говорить захлебываясь~
11263,3,ramshackle,~обветшалый, разбитый~
11264,3,tuneless,~немузыкальный, немелодичный~
11265,3,volley,~залп, удар с лёта~
11266,3,writhe,~извиваться, корчиться~
11267,3,gravelly,~скрипучий, гравийный~
11268,3,grainy,зернистый
11269,3,keep tabs on,~держать на заметке, присматривать за~
11270,3,loll,вывалиться
11271,3,listless,~апатичный, вялый~
11272,3,misadventure,~несчастье, несчастный случай~
11273,3,overstate,~преувеличивать, раздувать~
11274,3,oblivion,забвение
11275,3,passage-way,~коридор, проход~
11276,3,perplexity,~озадаченность, недоумение~
11277,3,point out,~указывать, подчеркивать~
11278,3,egregious,~вопиющий, отъявленный~
11279,3,exuberant,~буйный, экспансивный~
11280,3,fickle,~переменчивый, непостоянный~
11281,3,filch,стянуть
11282,3,casserole,кастрюлечка
11283,3,begrudge,завидовать
11284,3,attune,настраивать
11285,3,alienate,~отдалять, отчуждать~
11286,3,cobble,~булыжник, мостить булыжником, латать~
11287,3,feverish,лихорадочный
11288,3,mundane,~земной, мирской, светский~
11289,3,lurch,~пошатнуться, покинуть~
11290,3,maverick,~теленок, изгой, неприкаянный~
11291,3,measly,жалкий
11292,3,measured,~умеренный, обдуманный, осторожный~
11293,3,hindsight,задний прицел
11294,3,impact,~воздействие, влияние, столкновение~
11295,3,forge,~подделывать, изобретать, ковать, кузница~
11296,3,formidable,~устрашающий, грозный, невероятно трудный~
11297,3,flicker,~мерцание, трепетание, проблеск, мерцать~
11298,3,flout,~попирать, насмехаться, глумиться~
11299,3,timing,~выбор времени, планирование, хронометраж~
11300,3,transgress,~переходить границы, нарушать, грешить~
11301,3,transitory,~преходящий, мимолетный~
11302,3,tarmac,~бетонированная площадка, гудронировать~
11303,3,tabulate,~составлять таблицу, табулировать~
11304,3,switchback,американские горки
11305,3,rebuke,~упрек, укор, делать замечание~
11306,3,scourge,~бич, бедствие, покарать~
11307,3,road-block,заграждение на дороге
11308,3,spree,~кутеж, веселье~
11309,3,striking,~поразительный, замечательный, интересный~
11310,3,stalk,~поступь, шествовать, выслеживать, облава, стебель~
11311,3,sightseer,~турист, экскурсант~
11312,3,subterranean,подземный
11313,3,unremarkable,~ничем не примечательный, невыдающийся~
11314,3,vibrant,~вибрирующий, трепещущий, резонирующий~
11315,3,venue,~место встречи, место сбора~
11316,3,ghoul,вампир
11317,3,gargoyle,горгулья
11318,3,impassive,~бесстрастный, безмятежный~
11319,3,leer,~ухмылка, ухмыляться~
11320,3,lank,~поджарый, сухощавый, гладкий, прямой~
11321,3,interlace,~переплетаться, сплетаться~
11322,3,marginal,~минимальный, второстепенный, предельный~
11323,3,lilt,~напев, ритм~
11324,3,posh,~шикарный, фешенебельный~
11325,3,overhang,~выступ, выступать, выдаваться, нависать~
11326,3,finality,категоричность
11327,3,dishevelled,~взъерошенный, растрепанный~
11328,3,distend,~надуваться, раздуваться~
11329,3,chafe,~ссадина, раздражение, тереть, натирать~
11330,3,breach,~пролом, брешь, нарушение, прорывать~
11331,3,benign,~благотворный, добросердечный~
11332,3,apathetic,апатичный
11333,3,androgynous,~двуполый, обоеполый~
11334,3,antechamber,~прихожая, передняя, вестибюль~
11335,3,acquisitive,стяжательский
11336,3,beatific,~блаженный, благословенный~
11337,3,baleful,~зловещий, сердитый~
11338,3,caustic,~едкий, колкий, язвительный~
11339,3,chide,~попрекать, бранить~
11340,3,filmy,~покрытый пленкой, туманный~
11341,3,entourage,~свита, окружение~
11342,3,deference,~уважение, почтительность~
11343,3,dibs,деньжата
11344,3,contemptuous,презрительный
11345,3,outshine,затмевать
11346,3,insubstantial,~нереальный, иллюзорный~
11347,3,inure,~приучать, прививать навык~
11348,3,irate,~сердитый, гневный~
11349,3,incredulity,недоверчивость
11350,3,infallible,~безошибочный, непогрешимый, надежный~
11351,3,indignation,~возмущение, негодование, гнев~
11352,3,hulking,~неуклюжий, неповоротливый~
11353,3,formidable,~устрашающий, грозный, невероятно трудный~
11354,3,vulnerability,~уязвимость, ранимость, беззащитность~
11355,3,translucent,~просвечивающийся, полупрозрачный~
11356,3,seethe,~бурлить, кипеть~
11357,3,sheathe,~обшивать, заключать в оболочку~
11358,3,stash,припрятывать
11359,3,stilted,~напыщенный, высокопарный~
11360,3,rosary,четки
11361,3,punch-line,кульминационный пункт
11362,3,taint,~пятно, изъян, примесь, портить~
11363,3,tenacious,~цепкий, настойчивый~
11364,3,thrum,~бренчать, барабанить~
11365,3,volatile,~непостоянный, изменчивый, капризный~
11366,3,garble,~искажать, коверкать~
11367,3,household,~дом, домашний круг, пенаты~
11368,3,inconsequential,~несущественный, непоследовательный, несвязный~
11369,3,irreversible,~необратимый, неотменяемый~
11370,3,opulent,~богатый, обильный~
11371,3,portcullis,опускная решетка
11372,3,mangle,~кромсать, уродовать, отжимать, искажать~
11373,3,merciless,~беспощадный, безжалостный~
11374,3,misapprehension,~недоразумение, превратное понимание~
11375,3,counterpart,~пара, дополнение, двойник, коллега~
11376,3,deterrent,~средство устрашения, средство сдерживания~
11377,3,enthral,~увлекать, захватывать~
11378,3,figment,~вымысел, фикция~
11379,3,bleary,~затуманенный, мутный~
11380,3,blasphemy,богохульство
11381,3,asinine,ослиный
11382,3,escalation,~эскалация, расширение~
11383,3,distinction,~отличие, различие~
11384,3,designate,~назначенный, назначать, обозначать~
11385,3,crabby,брюзгливый
11386,3,commitment,обязательство
11387,3,nowhere,~нигде, никуда, некуда~
11388,3,mean,~средний, низкий, подлый, иметь в виду~
11389,3,marital,~брачный, супружеский~
11390,3,on the sly,~украдкой, потихоньку~
11391,3,in the nick of time,~как раз вовремя, в последний момент~
11392,3,implicit,~безоговорочный, подразумеваемый, скрытый~
11393,3,homicide,убийство
11394,3,fruitless,бесплодный
11395,3,gleeful,ликующий
11396,3,hemorrhage,~кровоизлияние, кровотечение~
11397,3,unresolved,нерешительный
11398,3,subterfuge,~уловка, хитрость~
11399,3,supervision,~надзор, надсмотр~
11400,3,surly,~неприветливый, хмурый, угрюмый~
11401,3,unfailing,~надежный, неизменный, верный~
11402,3,puce,красновато-коричневый
11403,3,reciprocal,~взаимный, обоюдный, обратный~
11404,3,revolution,~вращение, оборот, революция~
11405,3,stringent,~строгий, точный~
11406,3,steer clear,~избегать, сторониться~
11407,3,spongy,~мягкий, губчатый, пористый~
11408,3,retirement,~отставка, выход на пенсию~
11409,3,rebut,~опровергать, опровергнуть~
11410,3,redeem,~искупать, компенсировать, выкупать~
11411,3,put off,~отложить, отсрочить~
11412,3,quirk,~причуда, выверт, завиток~
11413,3,thoughtless,~бездумный, неосмотрительный, нечуткий~
11414,3,unswerving,непоколебимый
11415,3,galore,~в изобилии, сколько угодно~
11416,3,insatiable,ненасытный
11417,3,interject,~ввернуть, вставить~
11418,3,judicious,~здравомыслящий, рассудительный~
11419,3,pensive,задумчивый
11420,3,pricey,дорогой
11421,3,prerequisite,предпосылка
11422,3,loophole,~лазейка, бойница~
11423,3,lop-sided,~кривобокий, односторонний~
11424,3,convoluted,~запутанный, завитый, изогнутый~
11425,3,disarm,~обезоруживать, разоружать~
11426,3,engender,~породить, порождать~
11427,3,exacerbate,~раздражать, обострять~
11428,3,anticlimactic,не оправдывающий ожиданий
11429,3,clandestine,~тайный, подпольный~
11430,3,bossy,командирский
11431,3,authority,~власть, полномочие, авторитет~
